cell_id,lat,lon,crop_type,label,NDVI_mean,NDVI_std,SAVI_mean,SAVI_std,GNDVI_mean,GNDVI_std,EVI_mean,EVI_std,SI_mean,SI_std,NDSI_mean,NDSI_std,BSI_mean,BSI_std,bands_count,temperature,humidity,pressure,windSpeed,precipitation,weather_seq
cell_2_11,30.9,75.8,0,0,0.01697892866315201,0.01874130055518607,0.025465931919627115,0.02810902521808079,0.05145611154333104,0.04311252999489012,-120651816.97883184,15454947475.598026,-0.10478136787175442,0.04115029198043911,-0.05333508555318668,0.07957210912230281,-0.002642122968089053,0.027744985112814993,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_110,30.9,75.8,0,0,0.07042309204130834,0.027115636019577585,0.10562552051245089,0.04066856555682135,0.021122622404332395,0.023211711350662533,132173757.07326193,40442701578.33715,0.13706196813473442,0.09098464819659752,0.15734716347494118,0.09858997730189704,0.0541398000052574,0.057353655347497874,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_111,30.9,75.8,0,0,0.07581068692488008,0.02847591138540108,0.1137048326017842,0.04270815303242471,0.01691406834804885,0.021871143789882003,19184159.825336616,11891945998.608356,0.19160422050403195,0.08729053126491801,0.20753548839523914,0.09167613974539177,0.08548582563040237,0.056277307190694965,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_112,30.9,75.8,0,0,0.057513183843683764,0.03430269713231655,0.08626135353805327,0.05144790747056562,0.001387764610422162,0.031311554296121626,43849814.51638766,26716343539.041504,0.15612922784430094,0.12389757103648656,0.15716454605348298,0.1366593896063216,0.06364622714615943,0.0741654550921694,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_113,30.9,75.8,0,0,-0.9499935359215746,0.2248005129495262,-1.4246338473473912,0.33711955524755804,-0.9523590619714267,0.21412976645382284,8824346.002890375,8961108335.99557,0.9606262732642605,0.17837191713489817,0.09438077025061051,0.030076060467744647,0.33849628095695566,0.06118453650359943,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_114,30.9,75.8,0,0,0.08183100499341703,0.06747905515033358,0.12273382741048912,0.1012064302681897,0.06947357828720868,0.07573216470623043,995033189.739687,141091174711.9195,0.0953791899671866,0.1345212527554076,0.1607839232898798,0.17933408421867628,0.06874898315055032,0.10424570979430396,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_115,30.9,75.8,0,0,0.06294483560291712,0.05390630542404186,0.09440831870192146,0.08085041921822035,0.06402468130249869,0.06945352637875737,818517909.3294101,117001622124.89288,0.06965416048716774,0.10937164969809014,0.13125371857216653,0.14455923100546084,0.04732407378215153,0.08809021415548922,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_116,30.9,75.8,0,0,0.055052848461352596,0.049194226187222245,0.0825715549070934,0.07378366746442311,0.0639867319199167,0.07159316329914997,547858406.9861466,85744349362.71959,0.06114031618943185,0.10388588282666542,0.12300344754184776,0.1401460242308345,0.04662774843485642,0.08707559516013617,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_117,30.9,75.8,0,0,0.07246552168227591,0.0595499952897356,0.1086874505179914,0.08931459605674132,0.08005994783721138,0.06586660057452147,884089856.717435,129156663441.26166,0.08889655313324421,0.11313604991253239,0.16551911302033367,0.14686554191926632,0.07201754053465254,0.0900897153050096,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_118,30.9,75.8,0,0,0.08850085297263567,0.07897235341227897,0.13273712012955077,0.1184438556893042,0.06176410429609205,0.07133792201937697,2290305010.773688,225343542848.86597,0.10277481384935257,0.13530589045349142,0.16044455867800747,0.1730181617719685,0.06325132503542283,0.10406034621763352,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_119,30.9,75.8,0,0,0.056829689462799066,0.058079458331893964,0.08523600351069544,0.08710900202177374,0.03558628253270809,0.07003671054693611,837736607.8283236,115647893099.44006,0.061471521391214735,0.12088635549601763,0.09515343014227619,0.15347417887485265,0.02348684064811595,0.09278494983953699,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_12,30.9,75.8,0,0,0.027646455970689925,0.010935909112183782,0.04146556522904257,0.016402215406109807,0.07717142243677289,0.022402947916252185,-10748318.019255957,4136799730.2012715,-0.08393125988917394,0.036060665565135305,-0.006818911833859383,0.054337561857896,0.014109050603408174,0.020538551872329995,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_120,30.9,75.8,0,0,0.06549913468625372,0.06161783653734138,0.09823865366438897,0.09241579097780152,0.04159469651226331,0.07020778404274172,1151220304.52815,145385521305.68198,0.08279610245907702,0.12941712497394067,0.12184068432680525,0.16275482762311433,0.03749302817047314,0.0975666690464324,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_121,30.9,75.8,0,0,0.08080204536401664,0.05966935845763016,0.12119029800777785,0.0894934868146654,0.0846829628991859,0.06543853284999562,767490162.7722303,115231791195.4534,0.12423154693720881,0.11049646681163681,0.20454684573885806,0.14150799598992386,0.09475851244986859,0.08665991189721206,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_122,30.9,75.8,0,0,0.015670415404222295,0.24799328924870698,0.023510718778051668,0.3719205002130115,0.04430338088222292,0.25290430232906397,764811300.6313168,130666929720.09006,0.1314648754171994,0.22893502130145002,0.18803037701300193,0.1280046092600963,0.11901936385009478,0.12352943926059577,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_123,30.9,75.8,0,0,0.049146591075499464,0.05507230872105946,0.07371324810234935,0.08259940856224474,0.045048195119756294,0.06790280199591796,1014906939.3397819,142570691361.74475,0.0255562983536708,0.10590327441794045,0.06927284333377473,0.13797382493408322,0.0166539250268541,0.08402368220933235,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
cell_2_13,30.9,75.8,0,0,0.034930198179574205,0.007077947541484639,0.05239024594276637,0.01061592307049653,0.0933462885561869,0.011098220025547584,4072780.967624364,4196994221.720345,-0.051739097245832234,0.027519151244756675,0.04174349044393901,0.03511783724915229,0.03360831414696458,0.014651833610133959,6,28.0,60.0,1005.0,2.0,0.0,"[[25.0, 65.0, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [31.0, 55.0, 0.0, 2.0, 1005.0], [30.9, 55.17, 0.0, 2.0, 1005.0], [30.6, 55.67, 0.0, 2.0, 1005.0], [30.12, 56.46, 0.0, 2.0, 1005.0], [29.5, 57.5, 0.0, 2.0, 1005.0], [28.78, 58.71, 0.0, 2.0, 1005.0], [28.0, 60.0, 0.0, 2.0, 1005.0], [27.22, 61.29, 0.0, 2.0, 1005.0], [26.5, 62.5, 0.0, 2.0, 1005.0], [25.88, 63.54, 0.0, 2.0, 1005.0], [25.4, 64.33, 0.0, 2.0, 1005.0], [25.1, 64.83, 0.0, 2.0, 1005.0]]"
